Time,"Coolant temperature","Oil temperature","Intake air temperature","Battery voltage","Transmission temperature","Fuel tank level","Current battery voltage","Current battery voltage","Battery power from the IBS"
123.181,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
123.364,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
123.544,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
123.723,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
123.904,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
124.084,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
124.263,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
124.444,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
124.624,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.24
124.805,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.42,-8.24
124.984,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.42,-8.82
125.164,180.50,203.00,100.85,13.28,164.30,44.00,0.00,13.42,-8.82
125.344,180.50,203.00,100.85,13.28,164.30,44.00,0.00,13.42,-8.82
125.524,180.50,203.00,99.50,13.28,164.30,44.00,0.00,13.42,-8.82
125.704,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.82
125.884,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.82
126.064,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.82
126.244,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.82
126.424,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.82
126.604,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.08
126.785,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.08
126.963,180.50,203.00,99.50,13.19,164.30,44.00,0.00,13.42,-8.08
127.144,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.42,-8.08
127.324,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.42,-8.08
127.504,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.42,-8.08
127.681,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.42,-8.08
127.865,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.42,-8.08
128.045,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.40,-8.08
128.223,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.40,5.88
128.405,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.40,5.88
128.584,180.50,203.00,98.15,13.19,164.30,44.00,0.00,13.40,5.88
128.765,180.50,203.00,95.45,13.19,164.30,44.00,0.00,13.40,5.88
128.944,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.40,5.88
129.121,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.40,5.88
129.304,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.40,5.88
129.484,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.40,5.88
129.664,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.22,5.88
129.844,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.22,-0.34
130.024,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.22,-0.34
130.204,180.50,203.00,95.45,12.91,164.30,44.00,0.00,13.22,-0.34
130.384,180.50,203.00,94.10,12.91,164.30,44.00,0.00,13.22,-0.34
130.561,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.22,-0.34
130.744,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.22,-0.34
130.925,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.22,-0.34
131.105,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.22,-0.34
131.284,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.23,-0.34
131.464,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.23,-4.44
131.645,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.23,-4.44
131.824,180.50,203.00,94.10,13.00,164.30,44.00,0.00,13.23,-4.44
132.003,180.50,203.00,92.75,13.00,164.30,44.00,0.00,13.23,-4.44
132.184,180.50,203.00,92.75,13.00,164.30,44.00,0.00,13.23,-4.44
132.364,180.50,203.00,92.75,13.00,164.30,44.00,0.00,13.23,-4.44
132.544,180.50,203.00,92.75,13.00,164.30,44.00,0.00,13.23,-4.44
132.725,180.50,203.00,92.75,13.00,164.30,44.00,0.00,13.23,-4.44
132.904,180.50,203.00,92.75,13.00,164.30,44.00,0.00,13.24,-4.44
133.084,180.50,203.00,92.75,13.00,164.30,44.00,0.00,13.24,-2.24
133.264,181.85,203.00,92.75,13.00,164.30,44.00,0.00,13.24,-2.24
133.445,181.85,203.00,92.75,13.00,164.30,44.00,0.00,13.24,-2.24
133.624,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.24,-2.24
133.805,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.24,-2.24
133.984,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.24,-2.24
134.164,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.24,-2.24
134.341,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.24,-2.24
134.525,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.21,-2.24
134.704,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.21,-6.88
134.884,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.21,-6.88
135.061,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.21,-6.88
135.244,181.85,203.00,91.40,13.00,164.30,44.00,0.00,13.21,-6.88
135.424,181.85,203.00,91.40,13.09,164.30,44.00,0.00,13.21,-6.88
135.604,181.85,203.00,91.40,13.09,164.30,44.00,0.00,13.21,-6.88
135.784,181.85,203.00,91.40,13.09,164.30,44.00,0.00,13.21,-6.88
135.964,181.85,203.00,91.40,13.09,164.30,44.00,0.00,13.21,-6.88
136.145,181.85,203.00,91.40,13.09,164.30,44.00,0.00,13.28,-6.88
136.322,181.85,203.00,91.40,13.09,164.30,44.00,0.00,13.28,-6.00
136.504,183.20,203.00,91.40,13.09,164.30,44.00,0.00,13.28,-6.00
136.684,183.20,203.00,91.40,13.09,164.30,44.00,0.00,13.28,-6.00
136.863,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.28,-6.00
137.044,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.28,-6.00
137.225,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.28,-6.00
137.404,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.28,-6.00
137.585,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.28,-6.00
137.765,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.29,-6.00
137.944,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.29,-10.14
138.124,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.29,-10.14
138.304,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.29,-10.14
138.484,183.20,203.00,90.05,13.00,164.30,44.00,0.00,13.29,-10.14
138.664,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-10.14
138.844,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-10.14
139.024,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-10.14
139.204,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-10.14
139.384,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-10.14
139.563,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
139.745,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
139.925,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
140.105,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
140.281,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
140.464,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
140.644,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
140.824,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.29,-5.04
141.001,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.28,-5.04
141.184,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.28,-5.68
141.364,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.28,-5.68
141.541,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.28,-5.68
141.721,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.28,-5.68
141.904,183.20,203.00,90.05,13.09,164.30,44.00,0.00,13.28,-5.68
142.084,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.68
142.264,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.68
142.445,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.68
142.624,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.68
142.834,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
143.014,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
143.193,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
143.374,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
143.554,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
143.733,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
143.915,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
144.095,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
144.273,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.34
144.455,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.36
144.634,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.36
144.813,183.20,203.00,90.05,13.09,167.00,44.00,0.00,13.28,-5.36
144.994,183.20,203.00,91.40,13.09,167.00,44.00,0.00,13.28,-5.36
145.175,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
145.354,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
145.534,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
145.711,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
145.894,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
146.073,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
146.254,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
146.434,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
146.614,183.20,203.00,91.40,13.00,167.00,44.00,0.00,13.28,-5.36
146.794,183.20,203.00,91.40,14.79,167.00,44.00,0.00,13.28,-5.36
146.974,183.20,203.00,91.40,14.79,167.00,44.00,0.00,13.28,-5.36
147.154,183.20,203.00,91.40,14.79,167.00,44.00,0.00,13.28,-5.36
147.334,183.20,203.00,91.40,14.79,167.00,44.00,0.00,13.28,-5.36
147.514,183.20,203.00,91.40,14.79,167.00,44.00,0.00,14.86,-5.36
147.694,183.20,203.00,91.40,14.79,167.00,44.00,0.00,14.86,-17.18
147.883,183.20,203.00,91.40,14.79,167.00,44.00,0.00,14.86,-17.18
148.054,183.20,204.80,91.40,14.79,167.00,44.00,0.00,14.86,-17.18
148.234,183.20,204.80,91.40,14.79,167.00,44.00,0.00,14.86,-17.18
148.415,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.86,-17.18
148.595,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.86,-17.18
148.774,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.86,-17.18
148.954,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.86,-17.18
149.134,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.12,-17.18
149.314,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.12,-0.22
149.494,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.12,-0.22
149.674,183.20,204.80,91.40,14.32,167.00,44.00,0.00,14.12,-0.22
149.854,183.20,204.80,92.75,14.32,167.00,44.00,0.00,14.12,-0.22
150.034,183.20,204.80,92.75,13.28,167.00,44.00,0.00,14.12,-0.22
150.212,183.20,204.80,92.75,13.28,167.00,44.00,0.00,14.12,-0.22
150.394,183.20,204.80,92.75,13.28,167.00,44.00,0.00,14.12,-0.22
150.603,183.20,204.80,92.75,13.28,167.00,44.00,0.00,14.12,-0.22
150.784,183.20,204.80,92.75,13.28,167.00,44.00,0.00,13.51,-0.22
150.964,183.20,204.80,92.75,13.28,167.00,44.00,0.00,13.51,-17.12
151.144,181.85,204.80,92.75,13.28,167.00,44.00,0.00,13.51,-17.12
151.325,181.85,204.80,92.75,13.28,167.00,44.00,0.00,13.51,-17.12
151.504,181.85,204.80,92.75,13.28,167.00,44.00,0.00,13.51,-17.12
151.685,181.85,204.80,92.75,13.94,167.00,44.00,0.00,13.51,-17.12
151.865,181.85,204.80,92.75,13.94,167.00,44.00,0.00,13.51,-17.12
152.045,181.85,204.80,92.75,13.94,167.00,44.00,0.00,13.51,-17.12
152.225,181.85,204.80,92.75,13.94,167.00,44.00,0.00,13.51,-17.12
152.404,181.85,204.80,92.75,13.94,167.00,44.00,0.00,14.14,-17.12
152.584,181.85,204.80,92.75,13.94,167.00,44.00,0.00,14.14,-11.88
152.764,181.85,204.80,92.75,13.94,167.00,44.00,0.00,14.14,-11.88
152.944,181.85,204.80,92.75,13.94,167.00,44.00,0.00,14.14,-11.88
153.124,181.85,204.80,91.40,13.94,167.00,44.00,0.00,14.14,-11.88
153.305,181.85,204.80,91.40,13.38,167.00,44.00,0.00,14.14,-11.88
153.484,181.85,204.80,91.40,13.38,167.00,44.00,0.00,14.14,-11.88
153.664,181.85,204.80,91.40,13.38,167.00,44.00,0.00,14.14,-11.88
153.844,181.85,204.80,91.40,13.38,167.00,44.00,0.00,14.14,-11.88
154.024,181.85,204.80,91.40,13.38,167.00,44.00,0.00,13.64,-11.88
154.204,181.85,204.80,91.40,13.38,167.00,44.00,0.00,13.64,-11.96
154.384,180.50,204.80,91.40,13.38,167.00,44.00,0.00,13.64,-11.96
154.565,180.50,204.80,91.40,13.38,167.00,44.00,0.00,13.64,-11.96
154.744,180.50,204.80,91.40,13.38,167.00,44.00,0.00,13.64,-11.96
154.923,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.64,-11.96
155.104,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.64,-11.96
155.315,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.64,-11.96
155.495,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.64,-11.96
155.674,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.96
155.855,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
156.034,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
156.214,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
156.394,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
156.574,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
156.754,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
156.934,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
157.114,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.55,-11.28
157.294,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.52,-11.28
157.474,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.52,-20.84
157.654,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.52,-20.84
157.834,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.52,-20.84
158.013,180.50,204.80,91.40,13.28,167.00,44.00,0.00,13.52,-20.84
158.195,180.50,204.80,91.40,14.79,167.00,44.00,0.00,13.52,-20.84
158.374,180.50,204.80,91.40,14.79,167.00,44.00,0.00,13.52,-20.84
158.554,180.50,204.80,91.40,14.79,167.00,44.00,0.00,13.52,-20.84
158.735,180.50,204.80,91.40,14.79,167.00,44.00,0.00,13.52,-20.84
158.914,180.50,204.80,91.40,14.79,167.00,44.00,0.00,14.96,-20.84
159.094,180.50,204.80,91.40,14.79,167.00,44.00,0.00,14.96,-15.60
159.274,179.15,204.80,91.40,14.79,167.00,44.00,0.00,14.96,-15.60
159.454,179.15,204.80,91.40,14.79,167.00,44.00,0.00,14.96,-15.60
159.633,179.15,204.80,91.40,14.79,167.00,44.00,0.00,14.96,-15.60
159.814,179.15,204.80,91.40,13.38,167.00,44.00,0.00,14.96,-15.60
159.994,179.15,204.80,91.40,13.38,167.00,44.00,0.00,14.96,-15.60
160.174,179.15,204.80,91.40,13.38,167.00,44.00,0.00,14.96,-15.60
160.354,179.15,204.80,91.40,13.38,167.00,44.00,0.00,14.96,-15.60
160.534,179.15,204.80,91.40,13.38,167.00,44.00,0.00,13.68,-15.60
160.744,179.15,204.80,91.40,13.38,167.00,44.00,0.00,13.68,-6.68
160.924,179.15,204.80,91.40,13.38,167.00,44.00,0.00,13.68,-6.68
161.102,179.15,204.80,91.40,13.38,167.00,44.00,0.00,13.68,-6.68
161.284,179.15,204.80,91.40,13.38,167.00,44.00,0.00,13.68,-6.68
161.464,179.15,204.80,91.40,13.28,167.00,44.00,0.00,13.68,-6.68
161.644,179.15,204.80,91.40,13.28,167.00,44.00,0.00,13.68,-6.68
161.824,179.15,204.80,91.40,13.28,167.00,44.00,0.00,13.68,-6.68
162.004,179.15,204.80,91.40,13.28,167.00,44.00,0.00,13.68,-6.68
162.185,179.15,204.80,91.40,13.28,167.00,44.00,0.00,13.47,-6.68
162.364,179.15,204.80,91.40,13.28,167.00,44.00,0.00,13.47,-8.32
162.543,177.80,204.80,91.40,13.28,167.00,44.00,0.00,13.47,-8.32
162.724,177.80,204.80,91.40,13.28,167.00,44.00,0.00,13.47,-8.32
162.904,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.47,-8.32
163.084,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.47,-8.32
163.264,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.47,-8.32
163.444,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.47,-8.32
163.625,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.47,-8.32
163.804,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.46,-8.32
163.984,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.46,-8.58
164.166,177.80,204.80,92.75,13.28,167.00,44.00,0.00,13.46,-8.58
164.343,177.80,206.60,92.75,13.28,167.00,44.00,0.00,13.46,-8.58
164.525,177.80,206.60,92.75,13.28,167.00,44.00,0.00,13.46,-8.58
164.704,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.58
164.885,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.58
165.064,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.58
165.244,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.58
165.425,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.58
165.604,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.86
165.781,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.86
165.964,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.86
166.145,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.46,-8.86
166.329,177.80,206.60,92.75,14.79,167.00,44.00,0.00,13.46,-8.86
166.505,177.80,206.60,92.75,14.79,167.00,44.00,0.00,13.46,-8.86
166.685,177.80,206.60,92.75,14.79,167.00,44.00,0.00,13.46,-8.86
166.861,177.80,206.60,92.75,14.79,167.00,44.00,0.00,13.46,-8.86
167.045,177.80,206.60,92.75,14.79,167.00,44.00,0.00,14.71,-8.86
167.255,177.80,206.60,92.75,14.79,167.00,44.00,0.00,14.71,-6.54
167.434,177.80,206.60,92.75,14.79,167.00,44.00,0.00,14.71,-6.54
167.614,177.80,206.60,92.75,14.79,167.00,44.00,0.00,14.71,-6.54
167.794,177.80,206.60,92.75,14.79,167.00,44.00,0.00,14.71,-6.54
167.973,177.80,206.60,92.75,13.19,167.00,44.00,0.00,14.71,-6.54
168.154,177.80,206.60,92.75,13.19,167.00,44.00,0.00,14.71,-6.54
168.335,177.80,206.60,92.75,13.19,167.00,44.00,0.00,14.71,-6.54
168.514,177.80,206.60,92.75,13.19,167.00,44.00,0.00,14.71,-6.54
168.695,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-6.54
168.873,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
169.054,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
169.234,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
169.414,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
169.594,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
169.774,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
169.954,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
170.164,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
170.344,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-4.94
170.524,177.80,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-5.88
170.704,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-5.88
170.885,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-5.88
171.064,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.39,-5.88
171.244,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.39,-5.88
171.424,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.39,-5.88
171.605,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.39,-5.88
171.784,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.39,-5.88
171.965,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.38,-5.88
172.144,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.38,-6.40
172.324,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.38,-6.40
172.505,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.38,-6.40
172.684,176.45,206.60,94.10,13.09,167.00,44.00,0.00,13.38,-6.40
172.865,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.40
173.045,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.40
173.224,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.40
173.404,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.40
173.584,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.40
173.764,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
173.945,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
174.124,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
174.305,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
174.484,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
174.664,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
174.844,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
175.025,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.37,-6.28
175.201,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.28
175.384,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.88
175.564,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.88
175.744,176.45,206.60,94.10,13.19,167.00,44.00,0.00,13.38,-6.88
175.925,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.38,-6.88
176.104,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.38,-6.88
176.281,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.38,-6.88
176.464,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.38,-6.88
176.645,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.38,-6.88
176.824,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.37,-6.88
177.004,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.37,-6.84
177.184,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.37,-6.84
177.364,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.37,-6.84
177.545,176.45,206.60,92.75,13.19,167.00,44.00,0.00,13.37,-6.84
177.724,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.37,-6.84
177.905,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.37,-6.84
178.084,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.37,-6.84
178.265,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.37,-6.84
178.444,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.36,-6.84
178.625,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.36,-6.36
178.805,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.36,-6.36
178.981,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.36,-6.36
179.164,176.45,206.60,92.75,13.09,167.00,44.00,0.00,13.36,-6.36
179.344,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.36,-6.36
179.525,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.36,-6.36
179.703,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.36,-6.36
179.885,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.36,-6.36
180.064,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.68,-6.36
180.274,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.68,-25.86
180.454,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.68,-25.86
180.634,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.68,-25.86
180.815,176.45,206.60,92.75,13.38,167.00,44.00,0.00,13.68,-25.86
180.995,176.45,206.60,92.75,13.56,167.00,44.00,0.00,13.68,-25.86
181.174,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.68,-25.86
181.354,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.68,-25.86
181.534,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.68,-25.86
181.714,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.75,-25.86
181.895,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.75,-3.22
182.074,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.75,-3.22
182.254,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.75,-3.22
182.434,176.45,206.60,92.75,13.56,168.35,44.00,0.00,13.75,-3.22
182.615,176.45,206.60,92.75,13.85,168.35,44.00,0.00,13.75,-3.22
182.796,176.45,206.60,92.75,13.85,168.35,44.00,0.00,13.75,-3.22
182.974,176.45,206.60,92.75,13.85,168.35,44.00,0.00,13.75,-3.22
183.155,176.45,206.60,92.75,13.85,168.35,44.00,0.00,13.75,-3.22
183.335,176.45,206.60,92.75,13.85,168.35,44.00,0.00,14.31,-3.22
183.514,176.45,206.60,92.75,13.85,168.35,44.00,0.00,14.31,-13.44
183.694,176.45,206.60,92.75,13.85,168.35,44.00,0.00,14.31,-13.44
183.874,176.45,206.60,92.75,13.85,168.35,44.00,0.00,14.31,-13.44
184.054,176.45,206.60,94.10,13.85,168.35,44.00,0.00,14.31,-13.44
184.235,176.45,206.60,94.10,13.19,168.35,44.00,0.00,14.31,-13.44
